id,city,cc1,minrate,nr_rooms,checkin,default_comm_lang,office_id,km_from_city_center,first_opened,payment_method,star_rating,hotel_type 
102544,Paris,fr,107.8,1,15:00,en,4,15,11/17/15,"cc, ca, bt",,Apartment
90570,Roma,it,0,1,11:00,it,13,4,8/26/15,"cc,bt",,Apartment
65230,Roma,it,78.4,1,12:00,it,13,2,04/09/2015,"cc,bt",3,Apartment
44518,Venice,it,260.2145,1,15:00,it,363,0,12/09/2014,"cc,ca",5,Apartment
46446,Paris,fr,98,1,13:00,fr,4,5,12/03/2014,"ca, bt,",,Apartment
67904,Roma,it,39.2,3,14:30,it,13,1,4/22/15,"cc,bt",2,Apartment
67179,Paris,fr,67.62,25,14:00,fr,4,9,4/29/15,"cc,bt",2,Hotel
5184,Lyon,fr,73.5,3,16:00,fr,186,15,02/10/2014,ca,2,Apartment
49927,Paris,fr,0,1,15:00,zh,4,5,12/12/2014,"cc, ca, bt",5,Apartment
80399,Paris,fr,109.368,1,14:00,en,4,3,6/22/15,"cc,ca",,Apartment
99418,Roma,it,49,3,9:00,it,13,5,11/02/2015,"ca, bt,",3,Guest house
61189,Roma,it,0,1,14:00,it,13,1,03/12/2015,"cc, ca, bt",3,Apartment
20332,Milano,it,0,1,14:00,it,221,11,06/05/2014,"cc,ca,bt,bc",4,Apartment
49191,Roma,it,0,1,10:00,it,13,8,12/05/2014,"cc,bt",3,Apartment
18244,Paris,fr,107.8,1,15:00,fr,4,15,5/23/14,"cc,ca,bt,bc",3,Apartment
109670,Roma,it,97.02,1,17:30,it,13,13,03/03/2016,"cc,ca",,Apartment
33426,Paris,fr,0,1,10:00,xu,4,1,9/15/14,"cc,bt",,Apartment
55425,Napoli,it,58.8,3,12:00,it,353,8,02/05/2015,"cc,bt",5,Bed and Breakfast
42802,Milano,it,123.6923337,1,15:00,it,221,5,11/17/14,"cc, ca, bt",5,Apartment
16677,Paris,fr,111.72,48,14:00,fr,4,1,5/16/14,ca,4,Hotel
41887,Paris,fr,981.96,1,14:00,NA,4,2,1/28/15,"cc,bt",5,Apartment
82482,Roma,it,445.9,1,14:30,it,13,7,6/27/15,"cc,ca",3,Apartment
112738,Roma,it,48.51,3,7:30,it,13,3,03/04/2016,"cc,bt",,Bed and Breakfast
81450,Milano,it,117.6,1,12:00,it,221,2,6/24/15,"cc,ca,bt,bc",,Apartment
115829,Roma,it,88.2,3,13:00,it,13,4,04/09/2016,"cc,ca,bt,bc",,Bed and Breakfast
25155,Roma,it,102.165,1,14:00,it,13,6,6/25/14,"cc, ca, bt",1,Apartment
72121,Milano,it,74.97,6,14:00,it,221,7,5/29/15,"cc,ca",,Guest house
17006,Roma,it,112.7,1,14:00,it,13,6,05/08/2014,ca,3,Apartment
96486,Roma,it,125.44,4,14:00,it,13,6,10/05/2015,"cc,ca",1,Guest house
105456,Roma,it,47.04,5,12:30,it,13,2,02/05/2016,"cc,bt",1,Guest house
114350,Cannes,fr,127.4,1,15:00,fr,378,0,3/17/16,"cc, ca, bt",3,Apartment
11295,Paris,fr,0,1,16:00,en,4,6,04/07/2014,ca,,Apartment
64597,Paris,fr,0,1,15:00,fr,4,5,04/02/2015,"cc, ca, bt",3,Apartment
103652,Roma,it,0,1,13:00,it,13,2,12/04/2015,"ca, bt,",,Apartment
21732,Palermo,it,49,1,13:00,it,326,15,06/12/2014,"cc,bt",4,Apartment
45344,Paris,fr,0,1,14:00,fr,4,6,12/05/2014,"cc,ca,bt,bc",3,Apartment
102351,Roma,it,142.1,1,13:30,it,13,5,11/17/15,"cc, ca, bt",5,Apartment
115417,Roma,it,67.62,1,12:00,en,13,1,3/31/16,ca,4,Apartment
17648,Roma,it,125.685,4,14:00,it,13,4,5/14/14,"cc,ca,bt,bc",2,Apartment
56786,Paris,fr,0,1,14:00,NA,4,4,4/14/15,"cc, ca, bt",1,Apartment
56722,Paris,fr,223.44,1,14:00,NA,4,6,4/17/15,"cc, ca, bt",3,Apartment
5353,Roma,it,68.6,2,11:00,it,13,7,02/03/2014,"cc,bt",5,Bed and Breakfast
25232,Roma,it,0,1,16:00,it,13,11,6/25/14,"cc,ca",2,Apartment
106653,Roma,it,129.0333337,1,15:00,NA,13,2,02/11/2016,"cc,bt",,Apartment
65761,Paris,fr,176.4,1,15:00,fr,4,6,4/15/15,"cc,ca",1,Apartment
11607,Lyon,fr,39.2,1,18:00,fr,186,0,4/15/14,"ca, bt,",3,Homestay
25519,Paris,fr,0,1,15:00,fr,4,9,6/26/14,ca,,Apartment
8067,Roma,it,0,23,14:00,it,13,8,03/11/2014,"cc, ca, bt",5,Hotel
112289,Napoli,it,53.9,2,15:30,it,353,0,3/19/16,ca,5,Holiday home
90185,Palermo,it,58.2806,1,12:00,it,326,4,8/13/15,"cc,bt",2,Holiday home
60742,Milano,it,78.4,1,14:30,it,221,4,03/12/2015,"cc,bt",4,Apartment
116671,Florence,it,442.8767,1,16:00,NA,279,12,04/08/2016,"ca, bt,",4,Apartment
102217,Paris,fr,490,1,17:00,fr,4,5,11/14/15,"cc,ca,bt,bc",3,Apartment
21882,Roma,it,61.25,1,16:00,it,13,4,11/29/14,"cc, ca, bt",4,Apartment
36491,Palermo,it,0,1,14:00,it,326,3,9/29/14,"cc,bt",,Holiday home
83865,Napoli,it,88.2,1,9:00,it,353,12,08/03/2015,"ca, bt,",5,Apartment
9402,Palermo,it,0,1,17:30,it,326,8,3/26/14,"cc,bt",3,Boat
95940,Milano,it,48.02,2,15:30,it,221,2,9/30/15,"cc,bt",3,Bed and Breakfast
74247,Paris,fr,0,1,15:00,en,4,2,5/29/15,ca,,Apartment
110722,Roma,it,56.84,3,13:00,it,13,10,2/26/16,"cc,ca,bt,bc",3,Bed and Breakfast
98477,Roma,it,83.3,1,14:00,it,13,2,10/23/15,"ca, bt,",4,Apartment
64166,Roma,it,62.72,3,14:00,en,13,3,3/28/15,ca,3,Bed and Breakfast
97366,Roma,it,64.974,6,14:00,it,13,3,10/16/15,"cc,ca",5,Guest house
28477,Roma,it,53.9,6,13:00,it,13,2,7/23/14,"cc,ca,bt,bc",4,Guest house
85368,Palermo,it,0,1,12:00,it,326,3,7/14/15,"cc, ca, bt",2,Apartment
70655,Cannes,fr,0,1,16:00,en,378,15,05/07/2015,"cc,ca",3,Apartment
95661,Venice,it,203.84,1,12:00,it,363,3,9/28/15,"cc,bt",3,Apartment
6232,Roma,it,117.6,5,11:00,it,13,13,03/12/2014,"ca, bt,",3,Bed and Breakfast
84566,Roma,it,73.5,1,15:00,it,13,6,07/08/2015,"ca, bt,",1,Bed and Breakfast
56628,Paris,fr,308.7,1,14:00,NA,4,7,4/14/15,ca,1,Apartment
116611,Cannes,fr,78.4,1,14:00,fr,378,8,04/12/2016,"cc,ca",1,Apartment
45522,Cannes,fr,690.214,1,16:00,NA,378,2,12/23/14,"cc,ca",5,Villa
58720,Roma,it,107.8,3,14:00,it,13,2,03/02/2015,"cc,bt",3,Bed and Breakfast
79248,Napoli,it,78.4,1,14:00,it,353,1,06/11/2015,"cc,bt",2,Bed and Breakfast
63260,Paris,fr,0,1,14:00,fr,4,6,3/30/15,bc,5,Apartment
73263,Milano,it,283.563,1,14:00,it,221,0,5/20/15,ca,5,Apartment
78694,Roma,it,0,1,12:00,it,13,8,06/10/2015,"cc,bt",5,Apartment
65310,Milano,it,147,3,14:00,it,221,10,2/15/16,"cc, ca, bt",5,Apartment
64480,Roma,it,97.02,1,13:00,it,13,10,3/31/15,"ca, bt,",2,Holiday home
64224,Milano,it,0,1,16:00,en,221,14,3/31/15,"cc,ca",2,Apartment
103841,Florence,it,47.04,2,14:00,en,279,3,12/14/15,"cc,bt",4,Apartment
104579,Venice,it,83.3,1,14:00,it,363,1,12/23/15,"cc,bt",5,Apartment
40169,Roma,it,52.92,2,14:00,it,13,2,10/14/14,"cc,ca,bt,bc",3,Apartment
78693,Milano,it,82.5944,1,16:00,it,221,1,06/09/2015,"cc, ca, bt",3,Apartment
101916,Paris,fr,156.8,1,15:00,en,4,11,11/11/2015,"cc,ca",1,Apartment
94298,Roma,it,56.448,2,13:30,it,13,6,9/22/15,"cc,bt",,Homestay
80450,Palermo,it,53.9,1,14:00,it,326,12,6/20/15,"ca, bt,",5,Apartment
26922,Roma,it,0,1,12:00,it,13,2,07/08/2014,"cc,bt",3,Apartment
25735,Napoli,it,49,3,12:00,it,353,11,07/09/2014,"cc,ca",1,Bed and Breakfast
75578,Palermo,it,78.4,1,13:00,it,326,14,6/13/15,"cc, ca, bt",,Apartment
40430,Paris,fr,95.2952,1,15:00,NA,4,14,10/17/14,"cc, ca, bt",,Apartment
67931,Palermo,it,39.2,1,15:00,en,326,14,4/25/15,"ca, bt,",4,Apartment
73423,Milano,it,0,2,12:00,it,221,1,06/03/2015,"ca, bt,",5,Apartment
116832,Roma,it,103.88,1,14:00,it,13,8,04/12/2016,"cc, ca, bt",3,Apartment
88046,Florence,it,176.4,1,14:00,it,279,4,7/31/15,"cc,bt",4,Apartment
81284,Milano,it,0,1,15:00,it,221,5,6/25/15,"cc, ca, bt",5,Apartment
57770,Roma,it,136.22,1,12:00,it,13,2,2/18/15,"cc,bt",5,Holiday home
39414,Paris,fr,120.05,1,15:00,fr,4,0,10/07/2014,ca,1,Apartment
79228,Paris,fr,119.56,1,12:00,fr,4,1,06/11/2015,"ca, bt,",1,Apartment
105486,Roma,it,68.6,1,14:00,it,13,13,1/15/16,"cc,ca,bt,bc",2,Apartment
80693,Napoli,it,52.92,10,14:00,it,353,14,6/23/15,"cc,ca,bt,bc",,ApartHotel
110678,Cannes,fr,0,1,16:00,fr,378,10,03/01/2016,"cc,bt",3,Apartment
101790,Florence,it,127.4,1,15:00,NA,279,2,1/19/16,"cc,ca,bt,bc",,Apartment
67616,Florence,it,0,1,13:00,en,279,1,4/21/15,bc,3,Apartment
100001,Cannes,fr,48.51,1,12:00,fr,378,15,11/06/2015,"cc,ca",3,Apartment
33588,Paris,fr,0,1,14:00,fr,4,3,09/04/2014,"cc, ca, bt",5,Apartment
99139,Lyon,fr,0,1,16:00,NA,186,11,11/09/2015,"cc,ca,bt,bc",3,Apartment
22242,Cannes,fr,68.6,1,16:00,NA,378,13,6/26/14,"cc,ca",1,Apartment
81299,Roma,it,102.9,1,14:00,it,13,1,6/24/15,"cc,bt",,Apartment
107543,Milano,it,0,1,15:00,it,221,8,1/25/16,"cc,ca",3,ApartHotel
84584,Palermo,it,58.8,1,15:00,it,326,13,07/08/2015,"cc, ca, bt",2,Holiday home
58816,Florence,it,0,1,15:00,it,279,0,03/02/2015,"cc, ca, bt",5,Apartment
51875,Paris,fr,0,1,14:00,xu,4,4,12/30/14,"cc, ca, bt",5,Apartment
34997,Paris,fr,0,1,14:00,fr,4,9,9/19/14,"cc,ca",3,Apartment
27828,Roma,it,122.6274,1,14:00,it,13,3,7/16/14,"cc, ca, bt",3,Apartment
88224,Roma,it,57.82,3,12:30,it,13,1,7/28/15,ca,5,Bed and Breakfast
40655,Paris,fr,0,1,15:00,fr,4,12,10/30/14,"ca, bt,",,Apartment
30760,Roma,it,158.76,1,14:00,it,13,3,08/04/2014,ca,3,Apartment
6784,Roma,it,0,1,14:00,it,13,3,03/10/2014,"cc, ca, bt",4,Apartment
27835,Paris,fr,0,1,15:00,fr,4,13,8/20/14,ca,5,Apartment
99344,Roma,it,0,1,12:00,it,13,3,10/29/15,"cc,bt",3,Holiday home
93391,Roma,it,80.36,1,13:00,it,13,2,09/07/2015,"cc, ca, bt",3,Bed and Breakfast
28305,Roma,it,0,1,14:00,xu,13,2,7/25/14,ca,,Apartment
54092,Palermo,it,29.988,3,12:00,it,326,12,1/29/15,"cc,bt",,Holiday home
12071,Napoli,it,44.1,3,13:00,it,353,10,4/15/14,"ca, bt,",,Bed and Breakfast
62062,Milano,it,86.24,1,14:00,it,221,10,3/17/15,"cc, ca, bt",,Apartment
11308,Nice,fr,0,1,15:00,xu,378,6,4/17/14,"cc,bt",2,Apartment
67044,Cannes,fr,490,1,12:00,fr,378,2,4/24/15,"ca, bt,",2,Apartment
84788,Roma,it,113.68,1,16:00,it,13,9,07/09/2015,"cc,bt",3,Apartment
105871,Cannes,fr,154.9576,1,16:00,fr,378,6,12/28/15,"cc, ca, bt",5,Apartment
56816,Paris,fr,0,1,14:00,NA,4,14,4/14/15,"cc,ca,bt,bc",3,Apartment
39332,Paris,fr,110.446,1,17:00,fr,4,14,10/13/14,"cc,ca",3,Apartment
110728,Florence,it,102.9,1,14:00,it,279,11,03/09/2016,"cc,ca,bt,bc",3,Apartment
89503,Roma,it,93.1,3,12:00,it,13,1,8/14/15,"cc,ca,bt,bc",5,Bed and Breakfast
32815,Roma,it,0,1,14:00,NA,13,6,11/13/14,"cc,bt",,Apartment
66970,Florence,it,88.2,2,14:30,it,279,5,4/16/15,"cc,ca,bt,bc",1,Homestay
60881,Roma,it,86.24,1,15:00,it,13,14,03/10/2015,"cc,bt",3,Holiday home
39782,Roma,it,0,1,14:00,it,13,9,10/08/2014,"cc, ca, bt",1,Apartment
20198,Roma,it,0,2,15:30,it,13,1,06/04/2014,"cc,bt",4,Bed and Breakfast
35785,Florence,it,0,1,13:00,xu,279,1,9/23/14,"cc,ca",,Apartment
46257,Roma,it,115.64,1,16:00,it,13,5,12/02/2014,"cc, ca, bt",1,Apartment
92610,Roma,it,147,1,12:00,it,13,1,8/31/15,"cc, ca, bt",,Apartment
13500,Napoli,it,83.3,2,14:00,it,353,1,4/28/14,"cc,bt",5,Guest house
101709,Roma,it,83.3,1,14:00,it,13,2,11/10/2015,"cc,bt",3,Apartment
65368,Napoli,it,0,1,14:00,it,353,6,04/07/2015,"cc,ca,bt,bc",,Apartment
84266,Paris,fr,539,1,11:00,fr,4,3,11/03/2015,"cc,bt",1,Apartment
87509,Milano,it,97.02,1,15:00,it,221,7,8/19/15,"cc,ca",2,Apartment
102984,Paris,fr,0,1,16:00,fr,4,14,11/21/15,"cc,bt",,Apartment
98872,Milano,it,0,1,15:00,it,221,2,10/26/15,"cc,ca",3,Apartment
43929,Cannes,fr,0,1,16:00,NA,378,13,12/12/2014,"cc,bt",,Apartment
28132,Roma,it,0,2,15:00,it,13,8,7/21/14,"cc,ca",4,Apartment
19093,Cannes,fr,0,1,15:00,fr,378,0,06/02/2014,"cc,bt",2,Apartment
7113,Roma,it,0,1,14:00,it,13,3,2/26/14,"ca, bt,",,Apartment
69254,Florence,it,81.34,1,14:00,it,279,4,4/29/15,"cc, ca, bt",2,Bed and Breakfast
39223,Paris,fr,147,1,13:00,fr,4,9,10/02/2014,"cc, ca, bt",,Apartment
61310,Florence,it,0,1,14:00,it,279,0,03/12/2015,"cc,bt",,Apartment
56627,Paris,fr,0,1,14:00,NA,4,7,4/17/15,"cc, ca, bt",,Apartment
39199,Roma,it,52.92,3,14:00,it,13,12,9/30/14,"cc,ca,bt,bc",1,Bed and Breakfast
74276,Milano,it,0,1,16:30,xu,221,15,5/27/15,ca,,Apartment
10641,Roma,it,0,2,12:00,it,13,12,3/27/14,"cc,bt",3,Bed and Breakfast
68731,Roma,it,116.62,1,12:00,it,13,3,05/11/2015,"cc,ca",3,Holiday home
111273,Venice,it,169.54,1,15:00,it,363,3,2/19/16,"cc,bt",3,Apartment
79133,Paris,fr,294,1,16:00,fr,4,3,06/12/2015,"cc, ca, bt",,Apartment
95800,Nice,fr,0,1,16:00,fr,378,9,10/12/2015,"cc,bt",2,Apartment
101644,Paris,fr,110.25,1,18:30,fr,4,0,03/04/2016,"cc,ca",,Bed and Breakfast
81018,Roma,it,0,1,12:30,it,13,4,6/23/15,ca,3,Apartment
79487,Milano,it,0,1,14:00,it,221,5,6/18/15,"cc, ca, bt",3,Apartment
116676,Florence,it,0,1,16:00,NA,279,4,04/08/2016,"cc,bt",5,Apartment
106181,Roma,it,392,1,15:00,xu,13,10,3/23/16,"cc,ca",3,Apartment
52259,Roma,it,57.33,3,12:00,it,13,2,01/05/2015,"cc, ca, bt",4,Bed and Breakfast
27311,Nice,fr,209.72,1,16:00,fr,378,1,7/17/14,"cc,bt",3,Apartment
115421,Cannes,fr,267.344,1,16:00,fr,378,5,3/29/16,"ca, bt,",5,Apartment
42261,Paris,fr,0,1,15:00,fr,4,13,11/09/2014,"cc, ca, bt",,Apartment
40174,Roma,it,93.296,1,14:00,it,13,1,10/23/14,"cc,ca",3,Apartment
18221,Milano,it,0,6,10:00,it,221,3,5/20/14,"cc,bt",4,Apartment
59477,Nice,fr,0,1,16:00,fr,378,10,3/13/15,"cc,ca",2,Apartment
51876,Florence,it,92.0318,1,14:00,it,279,1,12/30/14,"cc,ca,bt,bc",5,Apartment
53264,Paris,fr,0,1,12:00,fr,4,5,1/13/15,"cc, ca, bt",3,Apartment
96656,Milano,it,0,1,12:30,it,221,4,10/06/2015,"cc,bt",5,Apartment
113936,Napoli,it,40.425,4,11:00,it,353,1,3/24/16,"cc, ca, bt",1,Bed and Breakfast
90578,Roma,it,0,1,15:00,it,13,1,8/13/15,ca,2,Apartment
1182,Paris,fr,0,1,12:00,NA,4,3,01/08/2014,"cc, ca, bt",,Apartment
49223,Roma,it,0,1,13:00,it,13,4,12/09/2014,"cc,ca",,Apartment
85065,Florence,it,112.7,1,15:00,it,279,6,7/13/15,ca,3,Apartment
19641,Roma,it,0,1,16:00,it,13,8,07/04/2014,"cc,bt",4,Holiday home
113082,Roma,it,44.1,1,15:00,it,13,6,03/09/2016,"cc,bt",3,Bed and Breakfast
93580,Roma,it,57.82,4,13:00,it,13,8,09/12/2015,"cc,bt",3,Guest house
64333,Napoli,it,0,1,13:30,it,353,6,4/22/15,"cc,bt",5,Homestay
1408,Paris,fr,0,1,15:00,fr,4,14,1/29/14,"cc,bt",2,Apartment
90805,Florence,it,82.32,1,15:00,it,279,5,8/23/15,"cc,ca",5,Apartment
61241,Milano,it,137.2,2,14:30,it,221,1,03/12/2015,"cc,ca",5,Apartment
94358,Milano,it,0,1,12:30,it,221,5,10/26/15,"cc,bt",,Apartment
51198,Roma,it,0,1,12:00,it,13,6,12/22/14,"cc, ca, bt",3,Holiday home
115823,Paris,fr,215.6,1,12:00,xu,4,7,3/30/16,"cc,bt",4,Apartment
40437,Paris,fr,0,1,15:00,NA,4,3,10/17/14,"cc, ca, bt",5,Apartment
67450,Venice,it,0,3,14:00,it,363,0,4/25/15,"cc, ca, bt",3,Bed and Breakfast
65176,Milano,it,0,1,15:00,it,221,2,11/16/15,"cc, ca, bt",1,Apartment
51839,Roma,it,196.98,1,14:00,it,13,1,01/07/2015,"cc,ca,bt,bc",5,Holiday home
20613,Paris,fr,0,1,14:00,fr,4,3,06/06/2014,"cc, ca, bt",3,Apartment
106237,Napoli,it,78.4,3,12:00,it,353,3,2/19/16,"cc, ca, bt",4,Bed and Breakfast
26757,Paris,fr,225.4,1,14:00,fr,4,4,07/11/2014,"cc,bt",2,Apartment
63971,Roma,it,0,1,13:30,it,13,9,04/01/2015,ca,5,Apartment
103552,Paris,fr,0,1,16:00,en,4,2,12/02/2015,ca,3,Apartment
39906,Roma,it,123.627,1,16:00,it,13,13,10/09/2014,"cc,bt",,Apartment
91164,Milano,it,0,1,15:00,it,221,13,8/25/15,"cc,bt",2,Apartment
43474,Roma,it,116.62,1,13:00,en,13,8,11/21/14,"cc,ca,bt,bc",5,Apartment
93071,Roma,it,77.42,1,13:00,it,13,4,09/03/2015,bc,5,Apartment
21295,Roma,it,124.6592663,4,14:00,it,13,1,6/17/14,"cc,bt",,Apartment
66588,Milano,it,0,1,16:00,it,221,8,4/14/15,"cc,ca,bt,bc",,Apartment
50964,Roma,it,112.7,1,14:00,it,13,2,12/18/14,"cc,ca",3,Apartment
41456,Roma,it,52.92,2,12:00,it,13,14,10/29/14,"cc, ca, bt",,Bed and Breakfast
104684,Nice,fr,117.6,1,12:30,fr,378,0,1/22/16,"cc,bt",4,Apartment
67415,Cannes,fr,186.2,1,14:00,fr,378,10,4/20/15,"cc,ca",,Apartment
59069,Milano,it,0,1,16:00,it,221,1,03/03/2015,"cc, ca, bt",,Apartment
73514,Roma,it,147,1,13:30,it,13,0,5/20/15,"cc,bt",,Apartment
52294,Florence,it,44.1,4,15:30,it,279,15,01/07/2015,"cc,ca,bt,bc",2,Guest house
88838,Paris,fr,190.9138,1,14:00,en,4,0,08/05/2015,"cc,bt",,Apartment
87456,Florence,it,165.62,1,15:00,it,279,3,7/23/15,"cc,bt",3,Apartment
3685,Florence,it,0,1,15:30,it,279,12,1/20/14,"cc,bt",1,Apartment
107000,Roma,it,0,5,14:00,it,13,12,03/01/2016,ca,,Bed and Breakfast
80169,Milano,it,219.52,1,14:00,it,221,13,6/18/15,"cc,ca",,Apartment
40390,Palermo,it,0,1,15:00,it,326,1,10/15/14,"cc,bt",3,Apartment
65452,Cannes,fr,470.4,1,14:00,fr,378,5,04/08/2015,"cc, ca, bt",,Apartment
113314,Paris,fr,0,1,15:00,fr,4,8,3/30/16,"cc, ca, bt",,Apartment
113036,Cannes,fr,362.6,1,15:00,fr,378,5,03/07/2016,"cc,ca",5,Apartment
102409,Roma,it,0,1,15:00,it,13,3,11/18/15,"cc,bt",5,Apartment
82495,Milano,it,0,1,15:00,it,221,6,6/29/15,"cc,bt",5,Apartment
17014,Paris,fr,132.3,164,15:00,en,4,6,06/02/2014,"cc,ca,bt,bc",2,Hotel
106768,Florence,it,0,1,14:00,NA,279,4,2/15/16,ca,,Apartment
43283,Roma,it,87.22,1,12:00,it,13,5,11/17/14,"cc,bt",4,Apartment
114740,Milano,it,274.4,1,12:00,it,221,8,3/29/16,"cc,bt",4,Apartment
89296,Lyon,fr,587.02,1,16:00,fr,186,1,08/09/2015,"cc,bt",1,Apartment
89592,Napoli,it,0,2,12:00,it,353,3,08/06/2015,"cc, ca, bt",3,Bed and Breakfast
106513,Paris,fr,156.8,1,15:00,fr,4,2,1/13/16,"cc,bt",,Apartment
110812,Milano,it,0,1,14:00,it,221,1,2/23/16,"cc,bt",4,Apartment
17104,Paris,fr,225.302,1,16:00,fr,4,3,5/26/14,"cc,bt",3,Apartment
96940,Nice,fr,85.3972,1,17:00,fr,378,6,10/28/15,"cc, ca, bt",5,Apartment
68943,Napoli,it,87.22,2,14:00,it,353,12,4/28/15,"cc,ca",,Bed and Breakfast
66948,Palermo,it,0,1,12:00,it,326,9,4/15/15,"cc, ca, bt",5,Villa
88598,Roma,it,0,1,12:00,it,13,13,7/31/15,"cc,ca",3,Apartment
7233,Roma,it,0,1,14:00,it,13,12,2/26/14,"cc,bt",5,Apartment
30668,Florence,it,0,1,15:30,it,279,2,08/01/2014,"ca, bt,",5,Apartment
110963,Paris,fr,0,1,13:00,en,4,7,3/16/16,"cc,bt",3,Apartment
114458,Cannes,fr,303.8,1,15:00,fr,378,2,3/30/16,"ca, bt,",4,Apartment
57744,Roma,it,147,1,13:00,it,13,12,2/19/15,"ca, bt,",2,Apartment
55598,Cannes,fr,490,1,12:00,fr,378,2,02/12/2015,"cc,bt",4,Apartment
12060,Roma,it,70.805,5,13:00,it,13,0,4/16/14,"cc,ca",1,Guest house
66569,Paris,fr,67.62,1,17:00,fr,4,6,4/14/15,"cc,ca,bt,bc",3,Apartment
104970,Roma,it,29.4,3,7:00,it,13,3,01/05/2016,"ca, bt,",,Bed and Breakfast
61201,Paris,fr,0,1,14:00,fr,4,5,3/18/15,"cc,bt",,Apartment
65209,Florence,it,116.62,12,14:00,it,279,0,4/14/15,"cc,ca",1,Hotel
99091,Lyon,fr,105.84,1,16:00,NA,186,5,11/09/2015,"ca, bt,",4,Apartment
7267,Cannes,fr,0,1,14:00,fr,378,11,2/28/14,ca,,Apartment
85721,Paris,fr,145.53,1,17:00,NA,4,5,9/24/15,"cc, ca, bt",5,Apartment
109662,Roma,it,83.3,1,14:00,en,13,3,2/20/16,"ca, bt,",3,Apartment
103924,Roma,it,118.188,1,13:00,it,13,11,1/26/16,"cc,bt",3,Apartment
115492,Milano,it,63.7,1,14:00,it,221,3,3/25/16,"ca, bt,",3,Apartment
37275,Cannes,fr,225.4,1,14:00,fr,378,0,9/26/14,"cc,ca,bt,bc",1,Apartment
95253,Napoli,it,0,1,12:00,it,353,6,9/22/15,"ca, bt,",5,Homestay
61706,Milano,it,0,1,16:00,it,221,5,3/25/15,"cc,ca",5,Apartment
94825,Roma,it,78.4,1,17:30,it,13,4,9/20/15,"cc,ca",3,Apartment
101372,Roma,it,0,3,14:00,it,13,13,12/31/15,"ca, bt,",1,Apartment
104614,Florence,it,196,1,14:30,en,279,5,01/07/2016,"cc, ca, bt",,Apartment
65750,Florence,it,259.7,1,15:30,NA,279,15,4/23/15,"cc,ca",3,Apartment
88653,Florence,it,0,2,15:00,it,279,0,8/20/15,"ca, bt,",4,Apartment
85573,Nice,fr,0,1,14:00,fr,378,3,7/15/15,"cc,ca",5,Apartment
71484,Roma,it,98,1,15:00,it,13,2,05/11/2015,ca,3,Holiday home
94557,Palermo,it,0,1,15:30,it,326,0,9/21/15,"cc,ca",1,Apartment
31932,Florence,it,0,1,16:00,NA,279,12,09/11/2014,"cc, ca, bt",5,Apartment
81195,Paris,fr,0,1,14:00,fr,4,15,6/30/15,"ca, bt,",2,Apartment
102440,Roma,it,0,1,15:00,it,13,2,11/18/15,"cc,ca",5,Apartment
42748,Roma,it,68.6,6,13:00,it,13,0,11/13/14,"cc, ca, bt",4,Guest house
34927,Palermo,it,0,2,11:30,it,326,4,09/10/2014,"cc,bt",5,Bed and Breakfast
95493,Paris,fr,0,1,14:00,en,4,2,9/30/15,bc,2,Apartment
107512,Milano,it,54.929,1,15:00,it,221,9,1/26/16,ca,5,Apartment
13772,Napoli,it,147,1,12:30,it,353,8,4/30/14,"cc, ca, bt",3,Apartment
3483,Paris,fr,205.8,1,16:00,en,4,0,3/20/15,"cc, ca, bt",5,Apartment
95977,Venice,it,223.44,1,15:00,it,363,9,10/12/2015,"cc,bt",1,Apartment
17830,Nice,fr,0,2,13:00,fr,378,6,5/16/14,"ca, bt,",2,Apartment
62288,Cannes,fr,0,1,15:00,fr,378,1,3/20/15,"cc,ca",5,Apartment
83542,Roma,it,0,1,10:00,it,13,4,07/01/2015,"cc, ca, bt",2,Apartment
112253,Paris,fr,157.78,1,14:00,fr,4,10,2/23/16,"cc,bt",3,Apartment
22635,Cannes,fr,0,1,13:00,fr,378,1,6/25/14,bc,3,Apartment
32530,Paris,fr,0,1,17:00,en,4,5,9/22/14,"cc, ca, bt",,Apartment
111240,Milano,it,67.62,1,15:00,it,221,2,2/17/16,ca,2,Apartment
22696,Cannes,fr,0,1,14:00,fr,378,15,6/18/14,"cc,bt",5,Apartment
9347,Nice,fr,0,1,15:00,xu,378,0,3/24/14,"cc, ca, bt",3,Apartment
105479,Roma,it,0,1,11:00,it,13,0,01/11/2016,"cc,bt",3,Holiday home
54335,Paris,fr,0,1,15:00,fr,4,1,1/25/15,bc,5,Apartment
101604,Florence,it,98,1,15:00,it,279,1,01/08/2016,"cc,ca,bt,bc",5,Apartment
52263,Paris,fr,53.9,1,15:00,fr,4,6,01/05/2015,"cc,bt",3,Apartment
102283,Roma,it,82.32,1,14:00,it,13,1,11/19/15,"cc, ca, bt",,Holiday home
37428,Cannes,fr,119.2333337,1,16:00,NA,378,11,9/29/14,"cc, ca, bt",3,Apartment
58776,Roma,it,0,1,16:00,it,13,14,2/26/15,ca,3,Apartment
115266,Nice,fr,88.2,1,14:00,fr,378,11,4/14/16,"cc, ca, bt",5,Villa
36095,Paris,fr,0,1,15:30,fr,4,10,9/22/14,"ca, bt,",1,Apartment
56853,Florence,it,0,1,16:00,NA,279,6,2/26/15,"cc,ca",1,Apartment
70893,Roma,it,0,2,12:00,it,13,6,5/26/15,"cc,ca",3,Bed and Breakfast
